Series,Series Code,Country Name,Country Code,2015 [YR2015]
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Azerbaijan,AZE,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Bahamas, The",BHS,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bahrain,BHR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bangladesh,BGD,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Barbados,BRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Belarus,BLR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Belgium,BEL,23.2303839223794
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Belize,BLZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Benin,BEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bermuda,BMU,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bhutan,BTN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bolivia,BOL,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bosnia and Herzegovina,BIH,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Botswana,BWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Brazil,BRA,6.36255292919024
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,British Virgin Islands,VGB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Brunei Darussalam,BRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Bulgaria,BGR,11.6779803760176
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Burkina Faso,BFA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Burundi,BDI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cabo Verde,CPV,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cambodia,KHM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cameroon,CMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Canada,CAN,26.5689521841107
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cayman Islands,CYM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Central African Republic,CAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Chad,TCD,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Channel Islands,CHI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Chile,CHL,12.4406094648615
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,China,CHN,20.8848765871714
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Colombia,COL,7.02687349295705
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Comoros,COM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Congo, Dem. Rep.",COD,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Congo, Rep.",COG,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Costa Rica,CRI,5.20692388239492
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cote d'Ivoire,CIV,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Croatia,HRV,19.0324534148471
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cuba,CUB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Curacao,CUW,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Cyprus,CYP,11.3406092774917
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Czech Republic,CZE,19.2924616804238
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Denmark,DNK,21.9701891605504
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Djibouti,DJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Dominica,DMA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Dominican Republic,DOM,1.28303331193688
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Ecuador,ECU,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Egypt, Arab Rep.",EGY,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,El Salvador,SLV,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Equatorial Guinea,GNQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Eritrea,ERI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Estonia,EST,25.411101536642
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Eswatini,SWZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Ethiopia,ETH,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Faroe Islands,FRO,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Fiji,FJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Finland,FIN,27.8547829534734
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,France,FRA,22.5251579550939
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,French Polynesia,PYF,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Gabon,GAB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Gambia, The",GMB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Georgia,GEO,5.70045279180954
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Germany,DEU,23.5418745785908
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Ghana,GHA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Gibraltar,GIB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Greece,GRC,16.1420794376257
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Greenland,GRL,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Grenada,GRD,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Guam,GUM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Guatemala,GTM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Guinea,GIN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Guinea-Bissau,GNB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Guyana,GUY,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Haiti,HTI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Honduras,HND,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Hong Kong SAR, China",HKG,28.9600631181741
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Hungary,HUN,16.7752704523426
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Iceland,ISL,18.0110062517529
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,India,IND,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Indonesia,IDN,1.88519597695051
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Iran, Islamic Rep.",IRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Iraq,IRQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Ireland,IRL,26.3676693430957
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Isle of Man,IMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Israel,ISR,18.513209953872
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Italy,ITA,19.1696621697338
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Jamaica,JAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Japan,JPN,26.024743728328
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Jordan,JOR,4.05969677491462
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Kazakhstan,KAZ,5.63082454946664
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Kenya,KEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Kiribati,KIR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Korea, Dem. People’s Rep.",PRK,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Korea, Rep.",KOR,25.4724237768852
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Kosovo,XKX,0.155048969306601
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Kuwait,KWT,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Kyrgyz Republic,KGZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Lao PDR,LAO,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Latvia,LVA,18.6616366930871
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Lebanon,LBN,3.56330253895067
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Lesotho,LSO,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Liberia,LBR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Libya,LBY,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Liechtenstein,LIE,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Lithuania,LTU,16.6568139009361
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Luxembourg,LUX,19.4404095670653
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Macao SAR, China",MAC,24.3589164466306
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Macedonia, FYR",MKD,1.69917878793975
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Madagascar,MDG,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Malawi,MWI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Malaysia,MYS,4.99656359323971
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Maldives,MDV,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Mali,MLI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Malta,MLT,13.9070104491499
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Marshall Islands,MHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Mauritania,MRT,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Mauritius,MUS,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Mexico,MEX,4.21075152105336
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Micronesia, Fed. Sts.",FSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Moldova,MDA,6.59422599869339
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Monaco,MCO,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Mongolia,MNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Montenegro,MNE,7.88918294886852
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Morocco,MAR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Mozambique,MOZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Myanmar,MMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Namibia,NAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Nauru,NRU,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Nepal,NPL,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Netherlands,NLD,22.6632847100053
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,New Caledonia,NCL,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,New Zealand,NZL,22.0174955414101
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Nicaragua,NIC,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Niger,NER,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Nigeria,NGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Northern Mariana Islands,MNP,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Norway,NOR,23.9090300403776
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Oman,OMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Pakistan,PAK,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Palau,PLW,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Panama,PAN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Papua New Guinea,PNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Paraguay,PRY,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Peru,PER,3.52365486460775
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Philippines,PHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Poland,POL,23.4701505448117
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Portugal,PRT,21.8950612401268
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Puerto Rico,PRI,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Qatar,QAT,7.36582660193112
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Romania,ROU,8.44876715009297
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Russian Federation,RUS,19.2881519638298
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Rwanda,RWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Samoa,WSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,San Marino,SMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Sao Tome and Principe,STP,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Saudi Arabia,SAU,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Senegal,SEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Serbia,SRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Seychelles,SYC,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Sierra Leone,SLE,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Singapore,SGP,27.3763507142329
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Sint Maarten (Dutch part),SXM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Slovak Republic,SVK,13.9512601955086
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Slovenia,SVN,23.063582923931
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Solomon Islands,SLB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Somalia,SOM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,South Africa,ZAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,South Sudan,SSD,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Spain,ESP,21.5914723032661
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Sri Lanka,LKA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,St. Kitts and Nevis,KNA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,St. Lucia,LCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,St. Martin (French part),MAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,St. Vincent and the Grenadines,VCT,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Sudan,SDN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Suriname,SUR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Sweden,SWE,22.497357386517
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Switzerland,CHE,20.9010051901795
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Syrian Arab Republic,SYR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Tajikistan,TJK,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Tanzania,TZA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Thailand,THA,3.65051664613754
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Timor-Leste,TLS,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Togo,TGO,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Tonga,TON,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Trinidad and Tobago,TTO,9.18341770222627
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Tunisia,TUN,0.835852179987494
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Turkey,TUR,5.74720469784535
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Turkmenistan,TKM,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Turks and Caicos Islands,TCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Tuvalu,TUV,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Uganda,UGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Ukraine,UKR,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,United Arab Emirates,ARE,10.736156226823
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,United Kingdom,GBR,20.2728675972477
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,United States,USA,20.5121109333325
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Uruguay,URY,9.31433077647159
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Uzbekistan,UZB,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Vanuatu,VUT,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,"Venezuela, RB",VEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,Vietnam,VNM,15.7979893554411
