Series,Series Code,Country Name,Country Code,2015 [YR2015]
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Middle income,MIC,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,North America,NAC,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Not classified,INX,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,OECD members,OED,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Other small states,OSS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Pacific island small states,PSS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Post-demographic dividend,PST,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Pre-demographic dividend,PRE,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Small states,SST,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,South Asia,SAS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,South Asia (IDA & IBRD),TSA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sub-Saharan Africa,SSF,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sub-Saharan Africa (excluding high income),SSA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Upper middle income,UMC,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,World,WLD,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Afghanistan,AFG,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Albania,ALB,16.2866243355192
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Algeria,DZA,3.68829543782858
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,American Samoa,ASM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Andorra,AND,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Angola,AGO,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Antigua and Barbuda,ATG,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Argentina,ARG,20.1746428606999
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Armenia,ARM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Aruba,ABW,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Australia,AUS,27.5105105572133
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Austria,AUT,27.0042717650533
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Azerbaijan,AZE,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Bahamas, The",BHS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bahrain,BHR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bangladesh,BGD,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Barbados,BRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Belarus,BLR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Belgium,BEL,26.7707426946191
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Belize,BLZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Benin,BEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bermuda,BMU,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bhutan,BTN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bolivia,BOL,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bosnia and Herzegovina,BIH,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Botswana,BWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Brazil,BRA,16.1927896055437
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,British Virgin Islands,VGB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Brunei Darussalam,BRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Bulgaria,BGR,21.2390254180741
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Burkina Faso,BFA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Burundi,BDI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cabo Verde,CPV,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cambodia,KHM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cameroon,CMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Canada,CAN,29.7206923000489
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cayman Islands,CYM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Central African Republic,CAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Chad,TCD,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Channel Islands,CHI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Chile,CHL,27.0276336742354
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,China,CHN,25.4443078904884
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Colombia,COL,19.9344990389119
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Comoros,COM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Congo, Dem. Rep.",COD,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Congo, Rep.",COG,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Costa Rica,CRI,19.2464493041833
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cote d'Ivoire,CIV,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Croatia,HRV,28.5851850316225
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cuba,CUB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Curacao,CUW,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Cyprus,CYP,22.9811531333756
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Czech Republic,CZE,27.5023063965092
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Denmark,DNK,32.4480710428795
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Djibouti,DJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Dominica,DMA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Dominican Republic,DOM,6.97325877224186
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Ecuador,ECU,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Egypt, Arab Rep.",EGY,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,El Salvador,SLV,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Equatorial Guinea,GNQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Eritrea,ERI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Estonia,EST,31.3591946345699
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Eswatini,SWZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Ethiopia,ETH,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Faroe Islands,FRO,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Fiji,FJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Finland,FIN,29.7440806614901
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,France,FRA,24.4607647635295
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,French Polynesia,PYF,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Gabon,GAB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Gambia, The",GMB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Georgia,GEO,16.0985877856279
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Germany,DEU,27.5756841590288
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Ghana,GHA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Gibraltar,GIB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Greece,GRC,27.2000701014491
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Greenland,GRL,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Grenada,GRD,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Guam,GUM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Guatemala,GTM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Guinea,GIN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Guinea-Bissau,GNB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Guyana,GUY,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Haiti,HTI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Honduras,HND,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Hong Kong SAR, China",HKG,32.0762377437559
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Hungary,HUN,27.0346040505013
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Iceland,ISL,27.279651855668
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,India,IND,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Indonesia,IDN,11.6995541390024
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Iran, Islamic Rep.",IRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Iraq,IRQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Ireland,IRL,31.7603787921258
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Isle of Man,IMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Israel,ISR,24.0484393198092
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Italy,ITA,28.8041569907146
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Jamaica,JAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Japan,JPN,30.486845495155
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Jordan,JOR,18.6999795767978
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Kazakhstan,KAZ,18.8259599631317
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Kenya,KEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Kiribati,KIR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Korea, Dem. People’s Rep.",PRK,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Korea, Rep.",KOR,28.9176891523176
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Kosovo,XKX,3.56845790271782
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Kuwait,KWT,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Kyrgyz Republic,KGZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Lao PDR,LAO,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Latvia,LVA,32.1065176626984
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Lebanon,LBN,9.37663610793313
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Lesotho,LSO,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Liberia,LBR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Libya,LBY,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Liechtenstein,LIE,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Lithuania,LTU,26.7029469940012
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Luxembourg,LUX,24.7462027683376
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Macao SAR, China",MAC,34.2113394562793
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Macedonia, FYR",MKD,8.1475246854105
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Madagascar,MDG,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Malawi,MWI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Malaysia,MYS,23.1859096649478
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Maldives,MDV,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Mali,MLI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Malta,MLT,22.4512683699841
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Marshall Islands,MHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Mauritania,MRT,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Mauritius,MUS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Mexico,MEX,19.5295526778824
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Micronesia, Fed. Sts.",FSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Moldova,MDA,18.6729772761593
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Monaco,MCO,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Mongolia,MNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Montenegro,MNE,20.2231454022595
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Morocco,MAR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Mozambique,MOZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Myanmar,MMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Namibia,NAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Nauru,NRU,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Nepal,NPL,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Netherlands,NLD,26.6380198354662
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,New Caledonia,NCL,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,New Zealand,NZL,26.4503523987465
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Nicaragua,NIC,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Niger,NER,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Nigeria,NGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Northern Mariana Islands,MNP,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Norway,NOR,28.545472564336
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Oman,OMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Pakistan,PAK,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Palau,PLW,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Panama,PAN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Papua New Guinea,PNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Paraguay,PRY,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Peru,PER,14.9747998575445
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Philippines,PHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Poland,POL,31.4402799278646
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Portugal,PRT,30.174243241105
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Puerto Rico,PRI,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Qatar,QAT,16.7985243206908
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Romania,ROU,21.3241549245676
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Russian Federation,RUS,30.7047597052805
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Rwanda,RWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Samoa,WSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,San Marino,SMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sao Tome and Principe,STP,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Saudi Arabia,SAU,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Senegal,SEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Serbia,SRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Seychelles,SYC,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sierra Leone,SLE,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Singapore,SGP,26.1762129767984
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sint Maarten (Dutch part),SXM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Slovak Republic,SVK,24.7933452556399
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Slovenia,SVN,30.3323847247478
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Solomon Islands,SLB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Somalia,SOM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,South Africa,ZAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,South Sudan,SSD,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Spain,ESP,32.2694624991726
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sri Lanka,LKA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,St. Kitts and Nevis,KNA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,St. Lucia,LCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,St. Martin (French part),MAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,St. Vincent and the Grenadines,VCT,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sudan,SDN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Suriname,SUR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Sweden,SWE,27.4503347618914
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Switzerland,CHE,28.1291636857259
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Syrian Arab Republic,SYR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Tajikistan,TJK,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Tanzania,TZA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Thailand,THA,14.9627727333561
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Timor-Leste,TLS,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Togo,TGO,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Tonga,TON,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Trinidad and Tobago,TTO,20.3376634707525
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Tunisia,TUN,6.5006871006993
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Turkey,TUR,21.0597676300296
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Turkmenistan,TKM,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Turks and Caicos Islands,TCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Tuvalu,TUV,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Uganda,UGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Ukraine,UKR,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,United Arab Emirates,ARE,20.5102971829272
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,United Kingdom,GBR,28.4160889225346
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,United States,USA,28.001045719168
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Uruguay,URY,21.3180318344549
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Uzbekistan,UZB,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Vanuatu,VUT,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,"Venezuela, RB",VEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,Vietnam,VNM,35.2167302873656
