Series,Series Code,Country Name,Country Code,2015 [YR2015]
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Aruba,ABW,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Australia,AUS,2.00052636705862
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Austria,AUT,0.801612616750542
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Azerbaijan,AZE,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Bahamas, The",BHS,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bahrain,BHR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bangladesh,BGD,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Barbados,BRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Belarus,BLR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Belgium,BEL,0.96837604572445
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Belize,BLZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Benin,BEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bermuda,BMU,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bhutan,BTN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bolivia,BOL,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bosnia and Herzegovina,BIH,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Botswana,BWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Brazil,BRA,0.139724383141428
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,British Virgin Islands,VGB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Brunei Darussalam,BRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Bulgaria,BGR,0.384221822962783
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Burkina Faso,BFA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Burundi,BDI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cabo Verde,CPV,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cambodia,KHM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cameroon,CMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Canada,CAN,2.44145222073154
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cayman Islands,CYM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Central African Republic,CAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Chad,TCD,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Channel Islands,CHI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Chile,CHL,0.101890292412618
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,China,CHN,1.80949500761012
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Colombia,COL,0.0399463152675007
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Comoros,COM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Congo, Dem. Rep.",COD,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Congo, Rep.",COG,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Costa Rica,CRI,0.0397294500491829
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cote d'Ivoire,CIV,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Croatia,HRV,0.515786470034805
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cuba,CUB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Curacao,CUW,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Cyprus,CYP,0.233004052975211
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Czech Republic,CZE,0.976677307437636
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Denmark,DNK,0.551856972573605
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Djibouti,DJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Dominica,DMA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Dominican Republic,DOM,0
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Ecuador,ECU,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Egypt, Arab Rep.",EGY,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,El Salvador,SLV,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Equatorial Guinea,GNQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Eritrea,ERI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Estonia,EST,1.36142949036602
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Eswatini,SWZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Ethiopia,ETH,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Faroe Islands,FRO,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Fiji,FJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Finland,FIN,1.98151911251389
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,France,FRA,2.03540355955556
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,French Polynesia,PYF,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Gabon,GAB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Gambia, The",GMB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Georgia,GEO,0.0953590024710102
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Germany,DEU,1.93449809885588
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Ghana,GHA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Gibraltar,GIB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Greece,GRC,0.273458623266979
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Greenland,GRL,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Grenada,GRD,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Guam,GUM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Guatemala,GTM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Guinea,GIN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Guinea-Bissau,GNB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Guyana,GUY,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Haiti,HTI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Honduras,HND,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Hong Kong SAR, China",HKG,1.11946004593474
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Hungary,HUN,0.35595684025695
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Iceland,ISL,0.775053264255568
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,India,IND,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Indonesia,IDN,0.00360644306387464
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Iran, Islamic Rep.",IRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Iraq,IRQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Ireland,IRL,1.28887177584332
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Isle of Man,IMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Israel,ISR,1.44157806108218
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Italy,ITA,0.564756245098489
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Jamaica,JAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Japan,JPN,1.27313930718351
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Jordan,JOR,0.0117770416658465
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Kazakhstan,KAZ,0.0373995294642042
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Kenya,KEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Kiribati,KIR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Korea, Dem. People’s Rep.",PRK,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Korea, Rep.",KOR,1.85425080365212
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Kosovo,XKX,0
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Kuwait,KWT,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Kyrgyz Republic,KGZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Lao PDR,LAO,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Latvia,LVA,0.310605759467538
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Lebanon,LBN,0.103437009762725
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Lesotho,LSO,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Liberia,LBR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Libya,LBY,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Liechtenstein,LIE,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Lithuania,LTU,0.368575353233249
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Luxembourg,LUX,1.17574973295697
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Macao SAR, China",MAC,0.490230883774875
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Macedonia, FYR",MKD,0.00602202737461218
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Madagascar,MDG,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Malawi,MWI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Malaysia,MYS,0.00556367047835873
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Maldives,MDV,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Mali,MLI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Malta,MLT,0.885633349421133
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Marshall Islands,MHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Mauritania,MRT,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Mauritius,MUS,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Mexico,MEX,0.00660119897769927
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Micronesia, Fed. Sts.",FSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Moldova,MDA,0.117850924298486
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Monaco,MCO,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Mongolia,MNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Montenegro,MNE,0.0597474373169666
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Morocco,MAR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Mozambique,MOZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Myanmar,MMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Namibia,NAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Nauru,NRU,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Nepal,NPL,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Netherlands,NLD,1.41597252021188
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,New Caledonia,NCL,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,New Zealand,NZL,2.64148949692844
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Nicaragua,NIC,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Niger,NER,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Nigeria,NGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Northern Mariana Islands,MNP,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Norway,NOR,2.11389447076653
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Oman,OMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Pakistan,PAK,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Palau,PLW,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Panama,PAN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Papua New Guinea,PNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Paraguay,PRY,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Peru,PER,0.00659184898052363
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Philippines,PHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Poland,POL,0.727013379330315
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Portugal,PRT,0.648820591065761
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Puerto Rico,PRI,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Qatar,QAT,0.114302701654632
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Romania,ROU,0.158206681470322
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Russian Federation,RUS,0.756714644829747
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Rwanda,RWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Samoa,WSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,San Marino,SMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Sao Tome and Principe,STP,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Saudi Arabia,SAU,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Senegal,SEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Serbia,SRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Seychelles,SYC,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Sierra Leone,SLE,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Singapore,SGP,3.62815356955959
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Sint Maarten (Dutch part),SXM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Slovak Republic,SVK,0.23543337729774
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Slovenia,SVN,0.979441744079325
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Solomon Islands,SLB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Somalia,SOM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,South Africa,ZAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,South Sudan,SSD,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Spain,ESP,0.373318306033923
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Sri Lanka,LKA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,St. Kitts and Nevis,KNA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,St. Lucia,LCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,St. Martin (French part),MAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,St. Vincent and the Grenadines,VCT,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Sudan,SDN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Suriname,SUR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Sweden,SWE,1.46021106798753
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Switzerland,CHE,0.866620758638271
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Syrian Arab Republic,SYR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Tajikistan,TJK,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Tanzania,TZA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Thailand,THA,0.00275804394789265
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Timor-Leste,TLS,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Togo,TGO,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Tonga,TON,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Trinidad and Tobago,TTO,0.217353335190566
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Tunisia,TUN,0
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Turkey,TUR,0.021826255736115
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Turkmenistan,TKM,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Turks and Caicos Islands,TCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Tuvalu,TUV,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Uganda,UGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Ukraine,UKR,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,United Arab Emirates,ARE,0.268024717483631
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,United Kingdom,GBR,1.47509086665275
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,United States,USA,1.35077136664402
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Uruguay,URY,0.239441459041456
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Uzbekistan,UZB,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Vanuatu,VUT,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,"Venezuela, RB",VEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,Vietnam,VNM,0.146142997768455
