Series,Series Code,Country Name,Country Code,2015 [YR2015]
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Turkey,TUR,2.26986290896383
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Turkmenistan,TKM,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Turks and Caicos Islands,TCA,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Tuvalu,TUV,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Uganda,UGA,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Ukraine,UKR,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,United Arab Emirates,ARE,5.39030892574355
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,United Kingdom,GBR,0.827016118611715
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,United States,USA,1.1327435701662
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Uruguay,URY,3.01519713468332
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Uzbekistan,UZB,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Vanuatu,VUT,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,"Venezuela, RB",VEN,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Vietnam,VNM,0.115091033379706
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Virgin Islands (U.S.),VIR,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,West Bank and Gaza,PSE,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,"Yemen, Rep.",YEM,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Zambia,ZMB,..
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,LO.PISA.REA.0,Zimbabwe,ZWE,..
,,,,
,,,,
,,,,
Data from database: Education Statistics - All Indicators,,,,
Last Updated: 03/12/2019,,,,
