Series,Series Code,Country Name,Country Code,2015 [YR2015]
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Cameroon,CMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Canada,CAN,11.5953237357626
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Cayman Islands,CYM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Central African Republic,CAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Chad,TCD,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Channel Islands,CHI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Chile,CHL,2.16308383218736
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,China,CHN,9.05674736439306
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Colombia,COL,0.94768597140766
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Comoros,COM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Congo, Dem. Rep.",COD,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Congo, Rep.",COG,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Costa Rica,CRI,0.635941291956304
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Cote d'Ivoire,CIV,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Croatia,HRV,5.36480481492469
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Cuba,CUB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Curacao,CUW,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Cyprus,CYP,2.82024633544956
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Czech Republic,CZE,6.89966260440923
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Denmark,DNK,5.92582755058275
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Djibouti,DJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Dominica,DMA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Dominican Republic,DOM,0.0771254263034753
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Ecuador,ECU,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Egypt, Arab Rep.",EGY,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,El Salvador,SLV,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Equatorial Guinea,GNQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Eritrea,ERI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Estonia,EST,9.65775965138413
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Eswatini,SWZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Ethiopia,ETH,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Faroe Islands,FRO,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Fiji,FJI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Finland,FIN,11.7356501493699
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,France,FRA,10.4731558725345
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,French Polynesia,PYF,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Gabon,GAB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Gambia, The",GMB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Georgia,GEO,1.05152745624342
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Germany,DEU,9.74252304694839
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Ghana,GHA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Gibraltar,GIB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Greece,GRC,3.75676608356477
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Greenland,GRL,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Grenada,GRD,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Guam,GUM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Guatemala,GTM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Guinea,GIN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Guinea-Bissau,GNB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Guyana,GUY,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Haiti,HTI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Honduras,HND,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Hong Kong SAR, China",HKG,10.4365848046868
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Hungary,HUN,3.90166197082476
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Iceland,ISL,5.83718466768655
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,India,IND,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Indonesia,IDN,0.148759146803372
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Iran, Islamic Rep.",IRN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Iraq,IRQ,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Ireland,IRL,9.44140061476876
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Isle of Man,IMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Israel,ISR,7.74265274856512
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Italy,ITA,5.09470870665867
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Jamaica,JAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Japan,JPN,9.51781355424418
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Jordan,JOR,0.271903657883629
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Kazakhstan,KAZ,0.772493977700512
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Kenya,KEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Kiribati,KIR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Korea, Dem. People’s Rep.",PRK,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Korea, Rep.",KOR,10.7983843978264
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Kosovo,XKX,0
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Kuwait,KWT,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Kyrgyz Republic,KGZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Lao PDR,LAO,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Latvia,LVA,4.01704633722756
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Lebanon,LBN,0.736444489048597
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Lesotho,LSO,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Liberia,LBR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Libya,LBY,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Liechtenstein,LIE,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Lithuania,LTU,4.07867484025157
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Luxembourg,LUX,6.95266049055515
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Macao SAR, China",MAC,6.17357867450255
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Macedonia, FYR",MKD,0.175003030478863
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Madagascar,MDG,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Malawi,MWI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Malaysia,MYS,0.383024275934954
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Maldives,MDV,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Mali,MLI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Malta,MLT,4.74427941981466
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Marshall Islands,MHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Mauritania,MRT,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Mauritius,MUS,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Mexico,MEX,0.309066885982434
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Micronesia, Fed. Sts.",FSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Moldova,MDA,1.12724222269845
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Monaco,MCO,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Mongolia,MNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Montenegro,MNE,1.32259771261225
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Morocco,MAR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Mozambique,MOZ,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Myanmar,MMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Namibia,NAM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Nauru,NRU,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Nepal,NPL,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Netherlands,NLD,9.45412692456289
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,New Caledonia,NCL,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,New Zealand,NZL,11.0070200309059
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Nicaragua,NIC,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Niger,NER,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Nigeria,NGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Northern Mariana Islands,MNP,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Norway,NOR,10.1205941923568
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Oman,OMN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Pakistan,PAK,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Palau,PLW,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Panama,PAN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Papua New Guinea,PNG,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Paraguay,PRY,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Peru,PER,0.294855391979515
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Philippines,PHL,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Poland,POL,7.49433969979033
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Portugal,PRT,6.876020354852
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Puerto Rico,PRI,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Qatar,QAT,1.44079023439581
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Romania,ROU,1.83763531756504
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Russian Federation,RUS,5.89291658037381
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Rwanda,RWA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Samoa,WSM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,San Marino,SMR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Sao Tome and Principe,STP,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Saudi Arabia,SAU,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Senegal,SEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Serbia,SRB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Seychelles,SYC,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Sierra Leone,SLE,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Singapore,SGP,14.731200061773
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Sint Maarten (Dutch part),SXM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Slovak Republic,SVK,3.22349177651136
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Slovenia,SVN,7.95498805080154
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Solomon Islands,SLB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Somalia,SOM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,South Africa,ZAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,South Sudan,SSD,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Spain,ESP,5.14082184958776
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Sri Lanka,LKA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,St. Kitts and Nevis,KNA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,St. Lucia,LCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,St. Martin (French part),MAF,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,St. Vincent and the Grenadines,VCT,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Sudan,SDN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Suriname,SUR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Sweden,SWE,8.49629185203949
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Switzerland,CHE,6.92354927586936
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Syrian Arab Republic,SYR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Tajikistan,TJK,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Tanzania,TZA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Thailand,THA,0.31310262544191
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Timor-Leste,TLS,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Togo,TGO,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Tonga,TON,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Trinidad and Tobago,TTO,2.20095504733253
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Tunisia,TUN,0.053000031747277
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Turkey,TUR,0.55908852144431
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Turkmenistan,TKM,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Turks and Caicos Islands,TCA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Tuvalu,TUV,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Uganda,UGA,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Ukraine,UKR,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,United Arab Emirates,ARE,2.70191618440411
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,United Kingdom,GBR,7.70123869468311
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,United States,USA,8.23913390690871
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Uruguay,URY,2.28257881167844
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Uzbekistan,UZB,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Vanuatu,VUT,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,"Venezuela, RB",VEN,..
PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,Vietnam,VNM,2.51211257953132
